0.444	1.07335	2.51963	4.07335	5.51963	
0.445	1.06901	2.51855	4.06901	5.51855	
0.446	1.06467	2.51747	4.06467	5.51747	
0.447	1.06034	2.51639	4.06034	5.51639	
0.448	1.056	2.51531	4.056	5.51531	
0.449	1.05166	2.51422	4.05166	5.51422	
0.45	1.04732	2.51314	4.04732	5.51314	
0.451	1.04298	2.51206	4.04298	5.51206	
0.452	1.03864	2.51098	4.03864	5.51098	
0.453	1.0343	2.5099	4.0343	5.5099	
0.454	1.02996	2.50881	4.02996	5.50881	
0.455	1.02562	2.50773	4.02562	5.50773	
0.456	1.02128	2.50665	4.02128	5.50665	
0.457	1.01694	2.50557	4.01694	5.50557	
0.458	1.0126	2.50449	4.0126	5.50449	
0.459	1.00826	2.5034	4.00826	5.5034	
0.46	1.00392	2.50232	4.00392	5.50232	
0.461	0.999585	2.50124	3.99959	5.50124	
0.462	0.995246	2.50016	3.99525	5.50016	
0.463	0.990907	2.49908	3.99091	5.49908	
0.464	0.986567	2.49799	3.98657	5.49799	
0.465	0.982228	2.49691	3.98223	5.49691	
0.466	0.977889	2.49583	3.97789	5.49583	
0.467	0.97355	2.49475	3.97355	5.49475	
0.468	0.96921	2.49367	3.96921	5.49367	
0.469	0.964871	2.49259	3.96487	5.49259	
0.47	0.960532	2.4915	3.96053	5.4915	
0.471	0.956192	2.49042	3.95619	5.49042	
0.472	0.951853	2.48934	3.95185	5.48934	
0.473	0.947514	2.48826	3.94751	5.48826	
0.474	0.943174	2.48718	3.94317	5.48718	
0.475	0.938835	2.48609	3.93884	5.48609	
0.476	0.934496	2.48501	3.9345	5.48501	
0.477	0.930157	2.48393	3.93016	5.48393	
0.478	0.925817	2.48285	3.92582	5.48285	
0.479	0.921478	2.48177	3.92148	5.48177	
0.48	0.917139	2.48068	3.91714	5.48068	
0.481	0.912799	2.4796	3.9128	5.4796	
0.482	0.90846	2.47852	3.90846	5.47852	
0.483	0.904121	2.47744	3.90412	5.47744	
0.484	0.899782	2.47636	3.89978	5.47636	
0.485	0.895442	2.47527	3.89544	5.47527	
0.486	0.891103	2.47419	3.8911	5.47419	
0.487	0.886764	2.47311	3.88676	5.47311	
0.488	0.882424	2.47203	3.88242	5.47203	
0.489	0.878085	2.47095	3.87809	5.47095	
0.49	0.873746	2.46987	3.87375	5.46987	
0.491	0.869406	2.46878	3.86941	5.46878	
0.492	0.865067	2.4677	3.86507	5.4677	
0.493	0.860728	2.46662	3.86073	5.46662	
0.494	0.856389	2.46554	3.85639	5.46554	
0.495	0.852049	2.46446	3.85205	5.46446	
0.496	0.84771	2.46337	3.84771	5.46337	
0.497	0.843371	2.46229	3.84337	5.46229	
0.498	0.839031	2.46121	3.83903	5.46121	
0.499	0.834692	2.46013	3.83469	5.46013	
0.5	0.830353	2.45905	3.83035	5.45905	
0.501	0.826014	2.45796	3.82601	5.45796	
0.502	0.821674	2.45688	3.82167	5.45688	
0.503	0.817335	2.4558	3.81733	5.4558	
0.504	0.812996	2.45472	3.813	5.45472	
0.505	0.808656	2.45364	3.80866	5.45364	
0.506	0.804317	2.45255	3.80432	5.45255	
0.507	0.799978	2.45147	3.79998	5.45147	
0.508	0.795638	2.45039	3.79564	5.45039	
0.509	0.791299	2.44931	3.7913	5.44931	
0.51	0.78696	2.44823	3.78696	5.44823	
0.511	0.782621	2.44715	3.78262	5.44715	
0.512	0.778281	2.44606	3.77828	5.44606	
0.513	0.773942	2.44498	3.77394	5.44498	
0.514	0.769603	2.4439	3.7696	5.4439	
0.515	0.765263	2.44282	3.76526	5.44282	
0.516	0.760924	2.44174	3.76092	5.44174	
0.517	0.756585	2.44065	3.75658	5.44065	
0.518	0.752245	2.43957	3.75225	5.43957	
0.519	0.747906	2.43849	3.74791	5.43849	
0.52	0.743567	2.43741	3.74357	5.43741	
0.521	0.739228	2.43633	3.73923	5.43633	
0.522	0.734888	2.43524	3.73489	5.43524	
0.523	0.730549	2.43416	3.73055	5.43416	
0.524	0.72621	2.43308	3.72621	5.43308	
0.525	0.72187	2.432	3.72187	5.432	
0.526	0.717531	2.43092	3.71753	5.43092	
0.527	0.713192	2.42983	3.71319	5.42983	
0.528	0.708853	2.42875	3.70885	5.42875	
0.529	0.704513	2.42767	3.70451	5.42767	
0.53	0.700174	2.42659	3.70017	5.42659	
0.531	0.695835	2.42551	3.69583	5.42551	
0.532	0.691495	2.42443	3.6915	5.42443	
0.533	0.687156	2.42334	3.68716	5.42334	
0.534	0.682817	2.42226	3.68282	5.42226	
0.535	0.678477	2.42118	3.67848	5.42118	
0.536	0.674138	2.4201	3.67414	5.4201	
0.537	0.669799	2.41902	3.6698	5.41902	
0.538	0.66546	2.41793	3.66546	5.41793	
0.539	0.66112	2.41685	3.66112	5.41685	
0.54	0.656781	2.41577	3.65678	5.41577	
0.541	0.652442	2.41469	3.65244	5.41469	
