Pt323	2.584	0.997695	0.00200622	0.00029878	
Pt324	2.592	0.997689	0.00201055	0.000300065	
Pt325	2.6	0.997684	0.00201488	0.000301353	
Pt326	2.608	0.997678	0.00201923	0.000302644	
Pt327	2.616	0.997672	0.00202358	0.000303938	
Pt328	2.624	0.997667	0.00202794	0.000305234	
Pt329	2.632	0.997661	0.00203231	0.000306534	
Pt330	2.64	0.997655	0.00203669	0.000307836	
Pt331	2.648	0.99765	0.00204108	0.000309141	
Pt332	2.656	0.997644	0.00204548	0.000310448	
Pt333	2.664	0.997638	0.00204989	0.000311759	
Pt334	2.672	0.997633	0.00205431	0.000313072	
Pt335	2.68	0.997627	0.00205874	0.000314388	
Pt336	2.688	0.997621	0.00206318	0.000315707	
Pt337	2.696	0.997615	0.00206763	0.000317029	
Pt338	2.704	0.99761	0.00207208	0.000318354	
Pt339	2.712	0.997604	0.00207655	0.000319682	
Pt340	2.72	0.997598	0.00208103	0.000321012	
Pt341	2.728	0.997592	0.00208551	0.000322345	
Pt342	2.736	0.997586	0.00209001	0.000323682	
Pt343	2.744	0.99758	0.00209451	0.000325021	
Pt344	2.752	0.997575	0.00209903	0.000326362	
Pt345	2.76	0.997569	0.00210355	0.000327707	
Pt346	2.768	0.997563	0.00210809	0.000329055	
Pt347	2.776	0.997557	0.00211263	0.000330406	
Pt348	2.784	0.997551	0.00211718	0.000331759	
Pt349	2.792	0.997545	0.00212175	0.000333116	
Pt350	2.8	0.997539	0.00212632	0.000334475	
Pt351	2.808	0.997533	0.0021309	0.000335837	
Pt352	2.816	0.997527	0.0021355	0.000337203	
Pt353	2.824	0.997521	0.0021401	0.000338571	
Pt354	2.832	0.997515	0.00214471	0.000339942	
Pt355	2.84	0.997509	0.00214934	0.000341316	
Pt356	2.848	0.997503	0.00215397	0.000342693	
Pt357	2.856	0.997497	0.00215861	0.000344073	
Pt358	2.864	0.997491	0.00216326	0.000345456	
Pt359	2.872	0.997485	0.00216793	0.000346842	
Pt360	2.88	0.997479	0.0021726	0.000348231	
Pt361	2.888	0.997473	0.00217728	0.000349623	
Pt362	2.896	0.997467	0.00218197	0.000351018	
Pt363	2.904	0.997461	0.00218668	0.000352416	
Pt364	2.912	0.997455	0.00219139	0.000353817	
Pt365	2.92	0.997449	0.00219611	0.000355221	
Pt366	2.928	0.997443	0.00220084	0.000356628	
Pt367	2.936	0.997436	0.00220559	0.000358038	
Pt368	2.944	0.99743	0.00221034	0.000359451	
Pt369	2.952	0.997424	0.0022151	0.000360867	
Pt370	2.96	0.997418	0.00221988	0.000362286	
Pt371	2.968	0.997412	0.00222466	0.000363709	
Pt372	2.976	0.997405	0.00222946	0.000365134	
Pt373	2.984	0.997399	0.00223426	0.000366562	
Pt374	2.992	0.997393	0.00223908	0.000367994	
Pt375	3	0.997387	0.0022439	0.000369428	
Pt376	3.008	0.99738	0.00224874	0.000370866	
Pt377	3.016	0.997374	0.00225358	0.000372307	
Pt378	3.024	0.997368	0.00225844	0.000373751	
Pt379	3.032	0.997361	0.00226331	0.000375198	
Pt380	3.04	0.997355	0.00226818	0.000376648	
Pt381	3.048	0.997349	0.00227307	0.000378101	
Pt382	3.056	0.997342	0.00227797	0.000379557	
Pt383	3.064	0.997336	0.00228288	0.000381017	
Pt384	3.072	0.99733	0.0022878	0.000382479	
Pt385	3.08	0.997323	0.00229273	0.000383945	
